date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:52:30	120683/120683	---M-Z	200	added ('OK')	text/html	etag:%221d76b-61d0aacea4ffb-gzip%22	https://www.azstudio.agency/designsupport	C:/Users/rayyan/Documents/Project/git-darkverse-inventions/nezdeck/nezdeck/www.azstudio.agency/designsupport.html	(from https://www.azstudio.agency/)
10:52:30	8721/8721	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263189f39-2211%22	https://static.tildacdn.net/js/tilda-stat-1.0.min.js	C:/Users/rayyan/Documents/Project/git-darkverse-inventions/nezdeck/nezdeck/static.tildacdn.net/js/tilda-stat-1.0.min.js	(from https://www.azstudio.agency/)
10:52:31	60408/60408	---MCZ	200	added ('OK')	text/css	date:Fri,%2012%20Jul%202024%2010:52:27%20GMT	https://static.tildacdn.net/ws/project6225424/tilda-blocks-page42980592.min.css?t=1720781544	C:/Users/rayyan/Documents/Project/git-darkverse-inventions/nezdeck/nezdeck/static.tildacdn.net/ws/project6225424/tilda-blocks-page42980592.min646c.css	(from https://www.azstudio.agency/ru)
10:52:32	46451/46451	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2012%20Jul%202024%2010:52:27%20GMT	https://static.tildacdn.net/ws/project6225424/tilda-blocks-page42980592.min.js?t=1720781544	C:/Users/rayyan/Documents/Project/git-darkverse-inventions/nezdeck/nezdeck/static.tildacdn.net/ws/project6225424/tilda-blocks-page42980592.min646c.js	(from https://www.azstudio.agency/ru)
10:52:33	111598/111598	---M--	200	added ('OK')	image/jpeg	etag:%2285b1fc0febb0e3567188f32c1fd04714%22	https://static.tildacdn.net/tild3466-6632-4938-b530-333630353438/Rectangle_4dfsd_1.jpg	C:/Users/rayyan/Documents/Project/git-darkverse-inventions/nezdeck/nezdeck/static.tildacdn.net/tild3466-6632-4938-b530-333630353438/Rectangle_4dfsd_1.jpg	(from https://www.azstudio.agency/ru)
10:52:34	33974/33974	---M--	200	added ('OK')	image/jpeg	etag:%226b1179258529762764303955e93c2d2d%22	https://static.tildacdn.net/tild3462-6237-4430-b432-633139653165/Rectangle_3173_2.jpg	C:/Users/rayyan/Documents/Project/git-darkverse-inventions/nezdeck/nezdeck/static.tildacdn.net/tild3462-6237-4430-b432-633139653165/Rectangle_3173_2.jpg	(from https://www.azstudio.agency/ru)
10:52:35	50559/50559	---M--	200	added ('OK')	image/jpeg	etag:%220307afbef164671e8d8260b33b674fe8%22	https://static.tildacdn.net/tild3534-6132-4362-b466-623562333138/Rectangle_3175.jpg	C:/Users/rayyan/Documents/Project/git-darkverse-inventions/nezdeck/nezdeck/static.tildacdn.net/tild3534-6132-4362-b466-623562333138/Rectangle_3175.jpg	(from https://www.azstudio.agency/ru)
10:52:35	44532/44532	---M--	200	added ('OK')	image/jpeg	etag:%228f17c37ecbf9cc25893312f0ac5076e3%22	https://static.tildacdn.net/tild6239-3738-4038-b165-326464383563/Rectangle_3174.jpg	C:/Users/rayyan/Documents/Project/git-darkverse-inventions/nezdeck/nezdeck/static.tildacdn.net/tild6239-3738-4038-b165-326464383563/Rectangle_3174.jpg	(from https://www.azstudio.agency/ru)
10:52:35	299239/299239	---M-Z	200	added ('OK')	text/html	etag:%22490e7-61d0aacdb7b17-gzip%22	https://www.azstudio.agency/ru/projects	C:/Users/rayyan/Documents/Project/git-darkverse-inventions/nezdeck/nezdeck/www.azstudio.agency/ru/projects.html	(from https://www.azstudio.agency/ru)
10:52:35	941737/941737	---M--	200	added ('OK')	image/jpeg	etag:%2251e76c6f7bf3c3a24d9ddb40dbcc7322%22	https://static.tildacdn.net/tild3130-3634-4635-b232-303566306538/2.jpg	C:/Users/rayyan/Documents/Project/git-darkverse-inventions/nezdeck/nezdeck/static.tildacdn.net/tild3130-3634-4635-b232-303566306538/2.jpg	(from https://www.azstudio.agency/ru)
10:52:36	147103/147103	---M-Z	200	added ('OK')	text/html	etag:%2223e9f-61d0aacf4527f-gzip%22	https://www.azstudio.agency/ru/brandidentity	C:/Users/rayyan/Documents/Project/git-darkverse-inventions/nezdeck/nezdeck/www.azstudio.agency/ru/brandidentity.html	(from https://www.azstudio.agency/ru)
10:52:37	147031/147031	---M-Z	200	added ('OK')	text/html	etag:%2223e57-61d0aaceeb9df-gzip%22	https://www.azstudio.agency/ru/ux_ui	C:/Users/rayyan/Documents/Project/git-darkverse-inventions/nezdeck/nezdeck/www.azstudio.agency/ru/ux_ui.html	(from https://www.azstudio.agency/ru)
10:52:37	147107/147107	---M-Z	200	added ('OK')	text/html	etag:%2223ea3-61d0aacf0ec60-gzip%22	https://www.azstudio.agency/ru/designsupport	C:/Users/rayyan/Documents/Project/git-darkverse-inventions/nezdeck/nezdeck/www.azstudio.agency/ru/designsupport.html	(from https://www.azstudio.agency/ru)
10:52:37	35766/35766	---MCZ	200	added ('OK')	text/css	date:Fri,%2012%20Jul%202024%2010:52:25%20GMT	https://static.tildacdn.net/ws/project6225424/tilda-blocks-page42791289.min.css?t=1720781544	C:/Users/rayyan/Documents/Project/git-darkverse-inventions/nezdeck/nezdeck/static.tildacdn.net/ws/project6225424/tilda-blocks-page42791289.min646c.css	(from https://www.azstudio.agency/page)
10:52:38	20506/20506	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2012%20Jul%202024%2010:52:25%20GMT	https://static.tildacdn.net/ws/project6225424/tilda-blocks-page42791289.min.js?t=1720781544	C:/Users/rayyan/Documents/Project/git-darkverse-inventions/nezdeck/nezdeck/static.tildacdn.net/ws/project6225424/tilda-blocks-page42791289.min646c.js	(from https://www.azstudio.agency/page)
10:52:38	40031/40031	---MCZ	200	added ('OK')	text/css	date:Fri,%2012%20Jul%202024%2010:52:24%20GMT	https://static.tildacdn.net/ws/project6225424/tilda-blocks-page31129052.min.css?t=1720781544	C:/Users/rayyan/Documents/Project/git-darkverse-inventions/nezdeck/nezdeck/static.tildacdn.net/ws/project6225424/tilda-blocks-page31129052.min646c.css	(from https://www.azstudio.agency/projects)
10:52:38	196259/196259	---M--	200	added ('OK')	image/png	etag:%2246e0a82fdd0175691fc351190add24be%22	https://static.tildacdn.net/tild6637-3165-4233-b862-356265383537/image.png	C:/Users/rayyan/Documents/Project/git-darkverse-inventions/nezdeck/nezdeck/static.tildacdn.net/tild6637-3165-4233-b862-356265383537/image.png	(from https://www.azstudio.agency/projects)
10:52:39	31987/31987	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2012%20Jul%202024%2010:52:24%20GMT	https://static.tildacdn.net/ws/project6225424/tilda-blocks-page31129052.min.js?t=1720781544	C:/Users/rayyan/Documents/Project/git-darkverse-inventions/nezdeck/nezdeck/static.tildacdn.net/ws/project6225424/tilda-blocks-page31129052.min646c.js	(from https://www.azstudio.agency/projects)
10:52:39	51834/51834	---M--	200	added ('OK')	image/jpeg	etag:%2246764fd4746d06f2089485e763589009%22	https://static.tildacdn.net/tild6366-3735-4461-a639-666663386463/Rectangle_3_2_1.jpg	C:/Users/rayyan/Documents/Project/git-darkverse-inventions/nezdeck/nezdeck/static.tildacdn.net/tild6366-3735-4461-a639-666663386463/Rectangle_3_2_1.jpg	(from https://www.azstudio.agency/projects)
10:52:39	151111/151111	---M--	200	added ('OK')	image/jpeg	etag:%22abd296d5223c19a6be958fac47a93e7f%22	https://static.tildacdn.net/tild3261-6633-4739-a339-626439316634/Rectangle203.jpg	C:/Users/rayyan/Documents/Project/git-darkverse-inventions/nezdeck/nezdeck/static.tildacdn.net/tild3261-6633-4739-a339-626439316634/Rectangle203.jpg	(from https://www.azstudio.agency/projects)
10:52:39	116271/116271	---M--	200	added ('OK')	image/jpeg	etag:%22ff8ecaa28049d355c83e997b211aab64%22	https://static.tildacdn.net/tild6132-6534-4761-a263-376537306335/Group_21673_3_1.jpg	C:/Users/rayyan/Documents/Project/git-darkverse-inventions/nezdeck/nezdeck/static.tildacdn.net/tild6132-6534-4761-a263-376537306335/Group_21673_3_1.jpg	(from https://www.azstudio.agency/projects)
10:52:40	106908/106908	---M--	200	added ('OK')	image/jpeg	etag:%222b691a19ce03b7c3dc7fab6724df6b12%22	https://static.tildacdn.net/tild6137-3438-4661-b334-333965356663/16-MacBook-Pro-Mocku.jpg	C:/Users/rayyan/Documents/Project/git-darkverse-inventions/nezdeck/nezdeck/static.tildacdn.net/tild6137-3438-4661-b334-333965356663/16-MacBook-Pro-Mocku.jpg	(from https://www.azstudio.agency/projects)
10:52:42	227051/227051	---M--	200	added ('OK')	image/jpeg	etag:%22c851be835029ed1d6258654db0ccd608%22	https://static.tildacdn.net/tild3561-3134-4137-a437-396565323966/_1.jpg	C:/Users/rayyan/Documents/Project/git-darkverse-inventions/nezdeck/nezdeck/static.tildacdn.net/tild3561-3134-4137-a437-396565323966/_1.jpg	(from https://www.azstudio.agency/projects)
10:52:42	162016/162016	---M--	200	added ('OK')	image/jpeg	etag:%223adb7be38116ef01335d0e7754d5a461%22	https://static.tildacdn.net/tild3866-3835-4165-b933-643638626132/Rectangle_685_1.jpg	C:/Users/rayyan/Documents/Project/git-darkverse-inventions/nezdeck/nezdeck/static.tildacdn.net/tild3866-3835-4165-b933-643638626132/Rectangle_685_1.jpg	(from https://www.azstudio.agency/projects)
10:52:42	223225/223225	---M--	200	added ('OK')	image/jpeg	etag:%229c2f1928da77d328002868fdad72e3f1%22	https://static.tildacdn.net/tild3132-3235-4463-b364-396162393231/Screenshot_2023-10-0.jpg	C:/Users/rayyan/Documents/Project/git-darkverse-inventions/nezdeck/nezdeck/static.tildacdn.net/tild3132-3235-4463-b364-396162393231/Screenshot_2023-10-0.jpg	(from https://www.azstudio.agency/projects)
10:52:43	85257/85257	---M--	200	added ('OK')	image/jpeg	etag:%220811b182371f1ef6ee834ca7cd89e18c%22	https://static.tildacdn.net/tild3937-3432-4565-b838-303065636132/Group_21679_1.jpg	C:/Users/rayyan/Documents/Project/git-darkverse-inventions/nezdeck/nezdeck/static.tildacdn.net/tild3937-3432-4565-b838-303065636132/Group_21679_1.jpg	(from https://www.azstudio.agency/projects)
10:52:43	166017/166017	---M--	200	added ('OK')	image/jpeg	etag:%22272bb5c63511a5f831108d9d6bec5297%22	https://static.tildacdn.net/tild3436-3430-4364-b133-643339646431/16-MacBook-Pro-Mocku.jpg	C:/Users/rayyan/Documents/Project/git-darkverse-inventions/nezdeck/nezdeck/static.tildacdn.net/tild3436-3430-4364-b133-643339646431/16-MacBook-Pro-Mocku.jpg	(from https://www.azstudio.agency/projects)
10:52:43	125583/125583	---M--	200	added ('OK')	image/jpeg	etag:%22be76f532a029c41aa13e46c9e6eee804%22	https://static.tildacdn.net/tild6366-3265-4961-b861-663437373430/Rectangle_146_1.jpg	C:/Users/rayyan/Documents/Project/git-darkverse-inventions/nezdeck/nezdeck/static.tildacdn.net/tild6366-3265-4961-b861-663437373430/Rectangle_146_1.jpg	(from https://www.azstudio.agency/projects)
10:52:43	140546/140546	---M--	200	added ('OK')	image/jpeg	etag:%2294d6aa37887fa6e0b2dbe17b13184826%22	https://static.tildacdn.net/tild3238-3830-4432-a366-346665393032/Group_21681_1.jpg	C:/Users/rayyan/Documents/Project/git-darkverse-inventions/nezdeck/nezdeck/static.tildacdn.net/tild3238-3830-4432-a366-346665393032/Group_21681_1.jpg	(from https://www.azstudio.agency/projects)
10:52:44	37489/37489	---MCZ	200	added ('OK')	text/css	date:Fri,%2012%20Jul%202024%2010:52:26%20GMT	https://static.tildacdn.net/ws/project6225424/tilda-blocks-page42891693.min.css?t=1720781544	C:/Users/rayyan/Documents/Project/git-darkverse-inventions/nezdeck/nezdeck/static.tildacdn.net/ws/project6225424/tilda-blocks-page42891693.min646c.css	(from https://www.azstudio.agency/policy)
10:52:44	20506/20506	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2012%20Jul%202024%2010:52:21%20GMT	https://static.tildacdn.net/ws/project6225424/tilda-blocks-page42891693.min.js?t=1720781544	C:/Users/rayyan/Documents/Project/git-darkverse-inventions/nezdeck/nezdeck/static.tildacdn.net/ws/project6225424/tilda-blocks-page42891693.min646c.js	(from https://www.azstudio.agency/policy)
10:52:44	37423/37423	---MCZ	200	added ('OK')	text/css	date:Fri,%2012%20Jul%202024%2010:52:26%20GMT	https://static.tildacdn.net/ws/project6225424/tilda-blocks-page42893244.min.css?t=1720781544	C:/Users/rayyan/Documents/Project/git-darkverse-inventions/nezdeck/nezdeck/static.tildacdn.net/ws/project6225424/tilda-blocks-page42893244.min646c.css	(from https://www.azstudio.agency/offer)
10:52:44	20506/20506	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2012%20Jul%202024%2010:52:26%20GMT	https://static.tildacdn.net/ws/project6225424/tilda-blocks-page42893244.min.js?t=1720781544	C:/Users/rayyan/Documents/Project/git-darkverse-inventions/nezdeck/nezdeck/static.tildacdn.net/ws/project6225424/tilda-blocks-page42893244.min646c.js	(from https://www.azstudio.agency/offer)
10:52:45	36311/36311	---MCZ	200	added ('OK')	text/css	date:Fri,%2012%20Jul%202024%2010:52:28%20GMT	https://static.tildacdn.net/ws/project6225424/tilda-blocks-page46995969.min.css?t=1720781547	C:/Users/rayyan/Documents/Project/git-darkverse-inventions/nezdeck/nezdeck/static.tildacdn.net/ws/project6225424/tilda-blocks-page46995969.mindc81.css	(from https://www.azstudio.agency/brandidentity)
10:52:45	1/1	---M--	200	added ('OK')	text/css	etag:%221-5ed7eb0353787%22	https://www.azstudio.agency/custom.css?t=1720781547	C:/Users/rayyan/Documents/Project/git-darkverse-inventions/nezdeck/nezdeck/www.azstudio.agency/customdc81.css	(from https://www.azstudio.agency/brandidentity)
10:52:45	20506/20506	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2012%20Jul%202024%2010:52:28%20GMT	https://static.tildacdn.net/ws/project6225424/tilda-blocks-page46995969.min.js?t=1720781547	C:/Users/rayyan/Documents/Project/git-darkverse-inventions/nezdeck/nezdeck/static.tildacdn.net/ws/project6225424/tilda-blocks-page46995969.mindc81.js	(from https://www.azstudio.agency/brandidentity)
10:52:45	36311/36311	---MCZ	200	added ('OK')	text/css	date:Fri,%2012%20Jul%202024%2010:52:22%20GMT	https://static.tildacdn.net/ws/project6225424/tilda-blocks-page46960303.min.css?t=1720781544	C:/Users/rayyan/Documents/Project/git-darkverse-inventions/nezdeck/nezdeck/static.tildacdn.net/ws/project6225424/tilda-blocks-page46960303.min646c.css	(from https://www.azstudio.agency/ux_ui)
10:52:46	20506/20506	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2012%20Jul%202024%2010:52:22%20GMT	https://static.tildacdn.net/ws/project6225424/tilda-blocks-page46960303.min.js?t=1720781544	C:/Users/rayyan/Documents/Project/git-darkverse-inventions/nezdeck/nezdeck/static.tildacdn.net/ws/project6225424/tilda-blocks-page46960303.min646c.js	(from https://www.azstudio.agency/ux_ui)
10:52:46	36311/36311	---MCZ	200	added ('OK')	text/css	date:Fri,%2012%20Jul%202024%2010:52:28%20GMT	https://static.tildacdn.net/ws/project6225424/tilda-blocks-page46995649.min.css?t=1720781547	C:/Users/rayyan/Documents/Project/git-darkverse-inventions/nezdeck/nezdeck/static.tildacdn.net/ws/project6225424/tilda-blocks-page46995649.mindc81.css	(from https://www.azstudio.agency/designsupport)
10:52:46	20506/20506	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2012%20Jul%202024%2010:52:28%20GMT	https://static.tildacdn.net/ws/project6225424/tilda-blocks-page46995649.min.js?t=1720781547	C:/Users/rayyan/Documents/Project/git-darkverse-inventions/nezdeck/nezdeck/static.tildacdn.net/ws/project6225424/tilda-blocks-page46995649.mindc81.js	(from https://www.azstudio.agency/designsupport)
10:52:47	40031/40031	---MCZ	200	added ('OK')	text/css	date:Fri,%2012%20Jul%202024%2010:52:27%20GMT	https://static.tildacdn.net/ws/project6225424/tilda-blocks-page43848717.min.css?t=1720781544	C:/Users/rayyan/Documents/Project/git-darkverse-inventions/nezdeck/nezdeck/static.tildacdn.net/ws/project6225424/tilda-blocks-page43848717.min646c.css	(from https://www.azstudio.agency/ru/projects)
10:52:47	31987/31987	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2012%20Jul%202024%2010:52:27%20GMT	https://static.tildacdn.net/ws/project6225424/tilda-blocks-page43848717.min.js?t=1720781544	C:/Users/rayyan/Documents/Project/git-darkverse-inventions/nezdeck/nezdeck/static.tildacdn.net/ws/project6225424/tilda-blocks-page43848717.min646c.js	(from https://www.azstudio.agency/ru/projects)
10:52:47	122168/122168	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%221dd38-61d0aac82c20d%22	https://www.azstudio.agency/ru/OPR/	C:/Users/rayyan/Documents/Project/git-darkverse-inventions/nezdeck/nezdeck/www.azstudio.agency/ru/OPR/index.html	(from https://www.azstudio.agency/ru/projects)
10:52:47	93113/93113	---M--	200	added ('OK')	image/jpeg	etag:%22f1d592d5b21109199fef28a110083e2a%22	https://static.tildacdn.net/tild6462-3032-4330-b632-656565626165/Rectangle_5_1.jpg	C:/Users/rayyan/Documents/Project/git-darkverse-inventions/nezdeck/nezdeck/static.tildacdn.net/tild6462-3032-4330-b632-656565626165/Rectangle_5_1.jpg	(from https://www.azstudio.agency/ru/projects)
10:52:48	36311/36311	---MCZ	200	added ('OK')	text/css	date:Fri,%2012%20Jul%202024%2010:52:28%20GMT	https://static.tildacdn.net/ws/project6225424/tilda-blocks-page46996695.min.css?t=1720781547	C:/Users/rayyan/Documents/Project/git-darkverse-inventions/nezdeck/nezdeck/static.tildacdn.net/ws/project6225424/tilda-blocks-page46996695.mindc81.css	(from https://www.azstudio.agency/ru/brandidentity)
10:52:49	20506/20506	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2012%20Jul%202024%2010:52:28%20GMT	https://static.tildacdn.net/ws/project6225424/tilda-blocks-page46996695.min.js?t=1720781547	C:/Users/rayyan/Documents/Project/git-darkverse-inventions/nezdeck/nezdeck/static.tildacdn.net/ws/project6225424/tilda-blocks-page46996695.mindc81.js	(from https://www.azstudio.agency/ru/brandidentity)
10:52:49	223085/223085	---M--	200	added ('OK')	image/jpeg	etag:%22b1d5703e31d6286a5a83d78b759af189%22	https://static.tildacdn.net/tild3038-3339-4831-a237-336635343261/Screenshot_2023-10-0.jpg	C:/Users/rayyan/Documents/Project/git-darkverse-inventions/nezdeck/nezdeck/static.tildacdn.net/tild3038-3339-4831-a237-336635343261/Screenshot_2023-10-0.jpg	(from https://www.azstudio.agency/ru/projects)
10:52:49	36311/36311	---MCZ	200	added ('OK')	text/css	date:Fri,%2012%20Jul%202024%2010:52:28%20GMT	https://static.tildacdn.net/ws/project6225424/tilda-blocks-page46996097.min.css?t=1720781547	C:/Users/rayyan/Documents/Project/git-darkverse-inventions/nezdeck/nezdeck/static.tildacdn.net/ws/project6225424/tilda-blocks-page46996097.mindc81.css	(from https://www.azstudio.agency/ru/ux_ui)
10:52:49	20506/20506	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2012%20Jul%202024%2010:52:28%20GMT	https://static.tildacdn.net/ws/project6225424/tilda-blocks-page46996097.min.js?t=1720781547	C:/Users/rayyan/Documents/Project/git-darkverse-inventions/nezdeck/nezdeck/static.tildacdn.net/ws/project6225424/tilda-blocks-page46996097.mindc81.js	(from https://www.azstudio.agency/ru/ux_ui)
10:52:49	36311/36311	---MCZ	200	added ('OK')	text/css	date:Fri,%2012%20Jul%202024%2010:52:28%20GMT	https://static.tildacdn.net/ws/project6225424/tilda-blocks-page46996577.min.css?t=1720781547	C:/Users/rayyan/Documents/Project/git-darkverse-inventions/nezdeck/nezdeck/static.tildacdn.net/ws/project6225424/tilda-blocks-page46996577.mindc81.css	(from https://www.azstudio.agency/ru/designsupport)
10:52:50	20506/20506	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2012%20Jul%202024%2010:52:28%20GMT	https://static.tildacdn.net/ws/project6225424/tilda-blocks-page46996577.min.js?t=1720781547	C:/Users/rayyan/Documents/Project/git-darkverse-inventions/nezdeck/nezdeck/static.tildacdn.net/ws/project6225424/tilda-blocks-page46996577.mindc81.js	(from https://www.azstudio.agency/ru/designsupport)
